filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.492_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.492_c862-r4_c16.tns,c size: (4 x 16), 520 bytes
k16_0.899_0.537_0.537_0.492_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.492_c862-r4_c64.tns,B size: (16384 x 1024 x 4 x 64), 50166968 bytes
k16_0.899_0.537_0.537_0.492_c862-r4_c128.tns,B size: (16384 x 512 x 4 x 128), 48654984 bytes
k16_0.899_0.537_0.537_0.492_c862-r4_c256.tns,B size: (16384 x 256 x 4 x 256), 46301760 bytes
k16_0.899_0.537_0.537_0.492_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 42989376 bytes
k16_0.899_0.537_0.537_0.492_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 38878984 bytes
k16_0.899_0.537_0.537_0.492_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 34444656 bytes
k16_0.899_0.537_0.537_0.492_c862-r8_c4.tns,c size: (8 x 4), 264 bytes
k16_0.899_0.537_0.537_0.492_c862-r8_c8.tns,c size: (8 x 8), 520 bytes
k16_0.899_0.537_0.537_0.492_c862-r8_c16.tns,c size: (8 x 16), 1032 bytes
k16_0.899_0.537_0.537_0.492_c862-r8_c32.tns,B size: (8192 x 2048 x 8 x 32), 50296600 bytes
k16_0.899_0.537_0.537_0.492_c862-r8_c64.tns,B size: (8192 x 1024 x 8 x 64), 48957232 bytes
k16_0.899_0.537_0.537_0.492_c862-r8_c128.tns,B size: (8192 x 512 x 8 x 128), 46891800 bytes
k16_0.899_0.537_0.537_0.492_c862-r8_c256.tns,B size: (8192 x 256 x 8 x 256), 44018088 bytes
k16_0.899_0.537_0.537_0.492_c862-r8_c512.tns,B size: (8192 x 128 x 8 x 512), 40466312 bytes
k16_0.899_0.537_0.537_0.492_c862-r8_c1024.tns,B size: (8192 x 64 x 8 x 1024), 36582808 bytes
k16_0.899_0.537_0.537_0.492_c862-r8_c2048.tns,B size: (8192 x 32 x 8 x 2048), 32747152 bytes
k16_0.899_0.537_0.537_0.492_c862-r16_c4.tns,c size: (16 x 4), 520 bytes
k16_0.899_0.537_0.537_0.492_c862-r16_c8.tns,c size: (16 x 8), 1032 bytes
k16_0.899_0.537_0.537_0.492_c862-r16_c16.tns,c size: (16 x 16), 2056 bytes
k16_0.899_0.537_0.537_0.492_c862-r16_c32.tns,B size: (4096 x 2048 x 16 x 32), 49116720 bytes
k16_0.899_0.537_0.537_0.492_c862-r16_c64.tns,B size: (4096 x 1024 x 16 x 64), 47227200 bytes
k16_0.899_0.537_0.537_0.492_c862-r16_c128.tns,B size: (4096 x 512 x 16 x 128), 44647056 bytes
k16_0.899_0.537_0.537_0.492_c862-r16_c256.tns,B size: (4096 x 256 x 16 x 256), 41541960 bytes
k16_0.899_0.537_0.537_0.492_c862-r16_c512.tns,B size: (4096 x 128 x 16 x 512), 38213384 bytes
k16_0.899_0.537_0.537_0.492_c862-r16_c1024.tns,B size: (4096 x 64 x 16 x 1024), 34921680 bytes
k16_0.899_0.537_0.537_0.492_c862-r16_c2048.tns,B size: (4096 x 32 x 16 x 2048), 31732696 bytes
k16_0.899_0.537_0.537_0.492_c862-r32_c4.tns,c size: (32 x 4), 1032 bytes
k16_0.899_0.537_0.537_0.492_c862-r32_c8.tns,c size: (32 x 8), 2056 bytes
k16_0.899_0.537_0.537_0.492_c862-r32_c16.tns,c size: (32 x 16), 4104 bytes
k16_0.899_0.537_0.537_0.492_c862-r32_c32.tns,c size: (32 x 32), 8200 bytes
k16_0.899_0.537_0.537_0.492_c862-r32_c64.tns,B size: (2048 x 1024 x 32 x 64), 45006864 bytes
k16_0.899_0.537_0.537_0.492_c862-r32_c128.tns,B size: (2048 x 512 x 32 x 128), 42194976 bytes
k16_0.899_0.537_0.537_0.492_c862-r32_c256.tns,B size: (2048 x 256 x 32 x 256), 39310440 bytes
k16_0.899_0.537_0.537_0.492_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 36571504 bytes
k16_0.899_0.537_0.537_0.492_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 33924464 bytes
k16_0.899_0.537_0.537_0.492_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 31196552 bytes
k16_0.899_0.537_0.537_0.492_c862-r64_c4.tns,c size: (64 x 4), 2056 bytes
k16_0.899_0.537_0.537_0.492_c862-r64_c8.tns,c size: (64 x 8), 4104 bytes
k16_0.899_0.537_0.537_0.492_c862-r64_c16.tns,c size: (64 x 16), 8200 bytes
k16_0.899_0.537_0.537_0.492_c862-r64_c32.tns,c size: (64 x 32), 16392 bytes
k16_0.899_0.537_0.537_0.492_c862-r64_c64.tns,c size: (64 x 64), 32776 bytes
k16_0.899_0.537_0.537_0.492_c862-r64_c128.tns,B size: (1024 x 512 x 64 x 128), 39980392 bytes
k16_0.899_0.537_0.537_0.492_c862-r64_c256.tns,B size: (1024 x 256 x 64 x 256), 37679720 bytes
k16_0.899_0.537_0.537_0.492_c862-r64_c512.tns,B size: (1024 x 128 x 64 x 512), 35582264 bytes
k16_0.899_0.537_0.537_0.492_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 33396152 bytes
k16_0.899_0.537_0.537_0.492_c862-r64_c2048.tns,B size: (1024 x 32 x 64 x 2048), 30926336 bytes
k16_0.899_0.537_0.537_0.492_c862-r128_c4.tns,c size: (128 x 4), 4104 bytes
k16_0.899_0.537_0.537_0.492_c862-r128_c8.tns,c size: (128 x 8), 8200 bytes
k16_0.899_0.537_0.537_0.492_c862-r128_c16.tns,c size: (128 x 16), 16392 bytes
k16_0.899_0.537_0.537_0.492_c862-r128_c32.tns,c size: (128 x 32), 32776 bytes
k16_0.899_0.537_0.537_0.492_c862-r128_c64.tns,c size: (128 x 64), 65544 bytes
k16_0.899_0.537_0.537_0.492_c862-r128_c128.tns,c size: (128 x 128), 131080 bytes
k16_0.899_0.537_0.537_0.492_c862-r128_c256.tns,B size: (512 x 256 x 128 x 256), 36694088 bytes
k16_0.899_0.537_0.537_0.492_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 35058008 bytes
k16_0.899_0.537_0.537_0.492_c862-r128_c1024.tns,B size: (512 x 64 x 128 x 1024), 33129984 bytes
k16_0.899_0.537_0.537_0.492_c862-r128_c2048.tns,B size: (512 x 32 x 128 x 2048), 30791168 bytes
k16_0.899_0.537_0.537_0.492_c862-r256_c4.tns,c size: (256 x 4), 8200 bytes
k16_0.899_0.537_0.537_0.492_c862-r256_c8.tns,c size: (256 x 8), 16392 bytes
k16_0.899_0.537_0.537_0.492_c862-r256_c16.tns,c size: (256 x 16), 32776 bytes
k16_0.899_0.537_0.537_0.492_c862-r256_c32.tns,c size: (256 x 32), 65544 bytes
k16_0.899_0.537_0.537_0.492_c862-r256_c64.tns,c size: (256 x 64), 131080 bytes
k16_0.899_0.537_0.537_0.492_c862-r256_c128.tns,c size: (256 x 128), 262152 bytes
k16_0.899_0.537_0.537_0.492_c862-r256_c256.tns,c size: (256 x 256), 524296 bytes
k16_0.899_0.537_0.537_0.492_c862-r256_c512.tns,B size: (256 x 128 x 256 x 512), 34793856 bytes
k16_0.899_0.537_0.537_0.492_c862-r256_c1024.tns,B size: (256 x 64 x 256 x 1024), 32996864 bytes
k16_0.899_0.537_0.537_0.492_c862-r256_c2048.tns,B size: (256 x 32 x 256 x 2048), 30723584 bytes
k16_0.899_0.537_0.537_0.492_c862-r512_c4.tns,c size: (512 x 4), 16392 bytes
k16_0.899_0.537_0.537_0.492_c862-r512_c8.tns,c size: (512 x 8), 32776 bytes
k16_0.899_0.537_0.537_0.492_c862-r512_c16.tns,c size: (512 x 16), 65544 bytes
k16_0.899_0.537_0.537_0.492_c862-r512_c32.tns,c size: (512 x 32), 131080 bytes
k16_0.899_0.537_0.537_0.492_c862-r512_c64.tns,c size: (512 x 64), 262152 bytes
k16_0.899_0.537_0.537_0.492_c862-r512_c128.tns,c size: (512 x 128), 524296 bytes
k16_0.899_0.537_0.537_0.492_c862-r512_c256.tns,c size: (512 x 256), 1048584 bytes
k16_0.899_0.537_0.537_0.492_c862-r512_c512.tns,c size: (512 x 512), 2097160 bytes
k16_0.899_0.537_0.537_0.492_c862-r512_c1024.tns,B size: (128 x 64 x 512 x 1024), 32930304 bytes
k16_0.899_0.537_0.537_0.492_c862-r512_c2048.tns,B size: (128 x 32 x 512 x 2048), 30689792 bytes
k16_0.899_0.537_0.537_0.492_c862-r1024_c4.tns,c size: (1024 x 4), 32776 bytes
k16_0.899_0.537_0.537_0.492_c862-r1024_c8.tns,c size: (1024 x 8), 65544 bytes
k16_0.899_0.537_0.537_0.492_c862-r1024_c16.tns,c size: (1024 x 16), 131080 bytes
k16_0.899_0.537_0.537_0.492_c862-r1024_c32.tns,c size: (1024 x 32), 262152 bytes
k16_0.899_0.537_0.537_0.492_c862-r1024_c64.tns,c size: (1024 x 64), 524296 bytes
k16_0.899_0.537_0.537_0.492_c862-r1024_c128.tns,c size: (1024 x 128), 1048584 bytes
k16_0.899_0.537_0.537_0.492_c862-r1024_c256.tns,c size: (1024 x 256), 2097160 bytes
k16_0.899_0.537_0.537_0.492_c862-r1024_c512.tns,c size: (1024 x 512), 4194312 bytes
k16_0.899_0.537_0.537_0.492_c862-r1024_c1024.tns,c size: (1024 x 1024), 8388616 bytes
k16_0.899_0.537_0.537_0.492_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 30672896 bytes
k16_0.899_0.537_0.537_0.492_c862-r2048_c4.tns,c size: (2048 x 4), 65544 bytes
k16_0.899_0.537_0.537_0.492_c862-r2048_c8.tns,c size: (2048 x 8), 131080 bytes
k16_0.899_0.537_0.537_0.492_c862-r2048_c16.tns,c size: (2048 x 16), 262152 bytes
k16_0.899_0.537_0.537_0.492_c862-r2048_c32.tns,c size: (2048 x 32), 524296 bytes
k16_0.899_0.537_0.537_0.492_c862-r2048_c64.tns,c size: (2048 x 64), 1048584 bytes
k16_0.899_0.537_0.537_0.492_c862-r2048_c128.tns,c size: (2048 x 128), 2097160 bytes
k16_0.899_0.537_0.537_0.492_c862-r2048_c256.tns,c size: (2048 x 256), 4194312 bytes
k16_0.899_0.537_0.537_0.492_c862-r2048_c512.tns,c size: (2048 x 512), 8388616 bytes
k16_0.899_0.537_0.537_0.492_c862-r2048_c1024.tns,c size: (2048 x 1024), 16777224 bytes
k16_0.899_0.537_0.537_0.492_c862-r2048_c2048.tns,c size: (2048 x 2048), 33554440 bytes
k16_0.899_0.537_0.537_0.547_c862-r4_c4.tns,c size: (4 x 4), 136 bytes
k16_0.899_0.537_0.537_0.547_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.547_c862-r4_c16.tns,B size: (16384 x 4096 x 4 x 16), 73161948 bytes
k16_0.899_0.537_0.537_0.547_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.547_c862-r4_c64.tns,B size: (16384 x 1024 x 4 x 64), 70703788 bytes
k16_0.899_0.537_0.537_0.547_c862-r4_c128.tns,B size: (16384 x 512 x 4 x 128), 68113628 bytes
k16_0.899_0.537_0.537_0.547_c862-r4_c256.tns,B size: (16384 x 256 x 4 x 256), 64191372 bytes
k16_0.899_0.537_0.537_0.547_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 58874628 bytes
k16_0.899_0.537_0.537_0.547_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 52603260 bytes
k16_0.899_0.537_0.537_0.547_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 46277660 bytes
k16_0.899_0.537_0.537_0.547_c862-r8_c4.tns,c size: (8 x 4), 264 bytes
k16_0.899_0.537_0.537_0.547_c862-r8_c8.tns,c size: (8 x 8), 520 bytes
k16_0.899_0.537_0.537_0.547_c862-r8_c16.tns,B size: (8192 x 4096 x 8 x 16), 72380260 bytes
k16_0.899_0.537_0.537_0.547_c862-r8_c32.tns,B size: (8192 x 2048 x 8 x 32), 70978348 bytes
k16_0.899_0.537_0.537_0.547_c862-r8_c64.tns,B size: (8192 x 1024 x 8 x 64), 68678460 bytes
k16_0.899_0.537_0.537_0.547_c862-r8_c128.tns,B size: (8192 x 512 x 8 x 128), 65244196 bytes
k16_0.899_0.537_0.537_0.547_c862-r8_c256.tns,B size: (8192 x 256 x 8 x 256), 60667428 bytes
k16_0.899_0.537_0.537_0.547_c862-r8_c512.tns,B size: (8192 x 128 x 8 x 512), 55273644 bytes
k16_0.899_0.537_0.537_0.547_c862-r8_c1024.tns,B size: (8192 x 64 x 8 x 1024), 49648340 bytes
k16_0.899_0.537_0.537_0.547_c862-r8_c2048.tns,B size: (8192 x 32 x 8 x 2048), 44330988 bytes
k16_0.899_0.537_0.537_0.547_c862-r16_c4.tns,c size: (16 x 4), 520 bytes
k16_0.899_0.537_0.537_0.547_c862-r16_c8.tns,c size: (16 x 8), 1032 bytes
k16_0.899_0.537_0.537_0.547_c862-r16_c16.tns,c size: (16 x 16), 2056 bytes
k16_0.899_0.537_0.537_0.547_c862-r16_c32.tns,B size: (4096 x 2048 x 16 x 32), 68977140 bytes
k16_0.899_0.537_0.537_0.547_c862-r16_c64.tns,B size: (4096 x 1024 x 16 x 64), 65840364 bytes
k16_0.899_0.537_0.537_0.547_c862-r16_c128.tns,B size: (4096 x 512 x 16 x 128), 61762828 bytes
k16_0.899_0.537_0.537_0.547_c862-r16_c256.tns,B size: (4096 x 256 x 16 x 256), 57114100 bytes
k16_0.899_0.537_0.537_0.547_c862-r16_c512.tns,B size: (4096 x 128 x 16 x 512), 52363860 bytes
k16_0.899_0.537_0.537_0.547_c862-r16_c1024.tns,B size: (4096 x 64 x 16 x 1024), 47737812 bytes
k16_0.899_0.537_0.537_0.547_c862-r16_c2048.tns,B size: (4096 x 32 x 16 x 2048), 43266516 bytes
k16_0.899_0.537_0.537_0.547_c862-r32_c4.tns,c size: (32 x 4), 1032 bytes
k16_0.899_0.537_0.537_0.547_c862-r32_c8.tns,c size: (32 x 8), 2056 bytes
k16_0.899_0.537_0.537_0.547_c862-r32_c16.tns,c size: (32 x 16), 4104 bytes
k16_0.899_0.537_0.537_0.547_c862-r32_c32.tns,c size: (32 x 32), 8200 bytes
k16_0.899_0.537_0.537_0.547_c862-r32_c64.tns,B size: (2048 x 1024 x 32 x 64), 62378396 bytes
k16_0.899_0.537_0.537_0.547_c862-r32_c128.tns,B size: (2048 x 512 x 32 x 128), 58243132 bytes
k16_0.899_0.537_0.537_0.547_c862-r32_c256.tns,B size: (2048 x 256 x 32 x 256), 54233772 bytes
k16_0.899_0.537_0.537_0.547_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 50473292 bytes
k16_0.899_0.537_0.537_0.547_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 46690556 bytes
k16_0.899_0.537_0.537_0.547_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 42726276 bytes
k16_0.899_0.537_0.537_0.547_c862-r64_c4.tns,c size: (64 x 4), 2056 bytes
k16_0.899_0.537_0.537_0.547_c862-r64_c8.tns,c size: (64 x 8), 4104 bytes
k16_0.899_0.537_0.537_0.547_c862-r64_c16.tns,c size: (64 x 16), 8200 bytes
k16_0.899_0.537_0.537_0.547_c862-r64_c32.tns,c size: (64 x 32), 16392 bytes
k16_0.899_0.537_0.537_0.547_c862-r64_c64.tns,c size: (64 x 64), 32776 bytes
k16_0.899_0.537_0.537_0.547_c862-r64_c128.tns,B size: (1024 x 512 x 64 x 128), 55386468 bytes
k16_0.899_0.537_0.537_0.547_c862-r64_c256.tns,B size: (1024 x 256 x 64 x 256), 52356804 bytes
k16_0.899_0.537_0.537_0.547_c862-r64_c512.tns,B size: (1024 x 128 x 64 x 512), 49434860 bytes
k16_0.899_0.537_0.537_0.547_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 46158460 bytes
k16_0.899_0.537_0.537_0.547_c862-r64_c2048.tns,B size: (1024 x 32 x 64 x 2048), 42455940 bytes
k16_0.899_0.537_0.537_0.547_c862-r128_c4.tns,c size: (128 x 4), 4104 bytes
k16_0.899_0.537_0.537_0.547_c862-r128_c8.tns,c size: (128 x 8), 8200 bytes
k16_0.899_0.537_0.537_0.547_c862-r128_c16.tns,c size: (128 x 16), 16392 bytes
k16_0.899_0.537_0.537_0.547_c862-r128_c32.tns,c size: (128 x 32), 32776 bytes
k16_0.899_0.537_0.537_0.547_c862-r128_c64.tns,c size: (128 x 64), 65544 bytes
k16_0.899_0.537_0.537_0.547_c862-r128_c128.tns,c size: (128 x 128), 131080 bytes
k16_0.899_0.537_0.537_0.547_c862-r128_c256.tns,B size: (512 x 256 x 128 x 256), 51322612 bytes
k16_0.899_0.537_0.537_0.547_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 48906892 bytes
k16_0.899_0.537_0.537_0.547_c862-r128_c1024.tns,B size: (512 x 64 x 128 x 1024), 45892220 bytes
k16_0.899_0.537_0.537_0.547_c862-r128_c2048.tns,B size: (512 x 32 x 128 x 2048), 42320772 bytes
k16_0.899_0.537_0.537_0.547_c862-r256_c4.tns,c size: (256 x 4), 8200 bytes
k16_0.899_0.537_0.537_0.547_c862-r256_c8.tns,c size: (256 x 8), 16392 bytes
k16_0.899_0.537_0.537_0.547_c862-r256_c16.tns,c size: (256 x 16), 32776 bytes
k16_0.899_0.537_0.537_0.547_c862-r256_c32.tns,c size: (256 x 32), 65544 bytes
k16_0.899_0.537_0.537_0.547_c862-r256_c64.tns,c size: (256 x 64), 131080 bytes
k16_0.899_0.537_0.537_0.547_c862-r256_c128.tns,c size: (256 x 128), 262152 bytes
k16_0.899_0.537_0.537_0.547_c862-r256_c256.tns,c size: (256 x 256), 524296 bytes
k16_0.899_0.537_0.537_0.547_c862-r256_c512.tns,B size: (256 x 128 x 256 x 512), 48642700 bytes
k16_0.899_0.537_0.537_0.547_c862-r256_c1024.tns,B size: (256 x 64 x 256 x 1024), 45759100 bytes
k16_0.899_0.537_0.537_0.547_c862-r256_c2048.tns,B size: (256 x 32 x 256 x 2048), 42253188 bytes
k16_0.899_0.537_0.537_0.547_c862-r512_c4.tns,c size: (512 x 4), 16392 bytes
k16_0.899_0.537_0.537_0.547_c862-r512_c8.tns,c size: (512 x 8), 32776 bytes
k16_0.899_0.537_0.537_0.547_c862-r512_c16.tns,c size: (512 x 16), 65544 bytes
k16_0.899_0.537_0.537_0.547_c862-r512_c32.tns,c size: (512 x 32), 131080 bytes
k16_0.899_0.537_0.537_0.547_c862-r512_c64.tns,c size: (512 x 64), 262152 bytes
k16_0.899_0.537_0.537_0.547_c862-r512_c128.tns,c size: (512 x 128), 524296 bytes
k16_0.899_0.537_0.537_0.547_c862-r512_c256.tns,c size: (512 x 256), 1048584 bytes
k16_0.899_0.537_0.537_0.547_c862-r512_c512.tns,c size: (512 x 512), 2097160 bytes
k16_0.899_0.537_0.537_0.547_c862-r512_c1024.tns,B size: (128 x 64 x 512 x 1024), 45692540 bytes
k16_0.899_0.537_0.537_0.547_c862-r512_c2048.tns,B size: (128 x 32 x 512 x 2048), 42219396 bytes
k16_0.899_0.537_0.537_0.547_c862-r1024_c4.tns,c size: (1024 x 4), 32776 bytes
k16_0.899_0.537_0.537_0.547_c862-r1024_c8.tns,c size: (1024 x 8), 65544 bytes
k16_0.899_0.537_0.537_0.547_c862-r1024_c16.tns,c size: (1024 x 16), 131080 bytes
k16_0.899_0.537_0.537_0.547_c862-r1024_c32.tns,c size: (1024 x 32), 262152 bytes
k16_0.899_0.537_0.537_0.547_c862-r1024_c64.tns,c size: (1024 x 64), 524296 bytes
k16_0.899_0.537_0.537_0.547_c862-r1024_c128.tns,c size: (1024 x 128), 1048584 bytes
k16_0.899_0.537_0.537_0.547_c862-r1024_c256.tns,c size: (1024 x 256), 2097160 bytes
k16_0.899_0.537_0.537_0.547_c862-r1024_c512.tns,c size: (1024 x 512), 4194312 bytes
k16_0.899_0.537_0.537_0.547_c862-r1024_c1024.tns,c size: (1024 x 1024), 8388616 bytes
k16_0.899_0.537_0.537_0.547_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 42202500 bytes
k16_0.899_0.537_0.537_0.547_c862-r2048_c4.tns,c size: (2048 x 4), 65544 bytes
k16_0.899_0.537_0.537_0.547_c862-r2048_c8.tns,c size: (2048 x 8), 131080 bytes
k16_0.899_0.537_0.537_0.547_c862-r2048_c16.tns,c size: (2048 x 16), 262152 bytes
k16_0.899_0.537_0.537_0.547_c862-r2048_c32.tns,c size: (2048 x 32), 524296 bytes
k16_0.899_0.537_0.537_0.547_c862-r2048_c64.tns,c size: (2048 x 64), 1048584 bytes
k16_0.899_0.537_0.537_0.547_c862-r2048_c128.tns,c size: (2048 x 128), 2097160 bytes
k16_0.899_0.537_0.537_0.547_c862-r2048_c256.tns,c size: (2048 x 256), 4194312 bytes
k16_0.899_0.537_0.537_0.547_c862-r2048_c512.tns,c size: (2048 x 512), 8388616 bytes
k16_0.899_0.537_0.537_0.547_c862-r2048_c1024.tns,c size: (2048 x 1024), 16777224 bytes
k16_0.899_0.537_0.537_0.547_c862-r2048_c2048.tns,c size: (2048 x 2048), 33554440 bytes
k16_0.899_0.537_0.537_0.548_c862-r4_c4.tns,c size: (4 x 4), 136 bytes
k16_0.899_0.537_0.537_0.548_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.548_c862-r4_c16.tns,B size: (16384 x 4096 x 4 x 16), 73625360 bytes
k16_0.899_0.537_0.537_0.548_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.548_c862-r4_c64.tns,B size: (16384 x 1024 x 4 x 64), 71139208 bytes
k16_0.899_0.537_0.537_0.548_c862-r4_c128.tns,B size: (16384 x 512 x 4 x 128), 68516288 bytes
k16_0.899_0.537_0.537_0.548_c862-r4_c256.tns,B size: (16384 x 256 x 4 x 256), 64555296 bytes
k16_0.899_0.537_0.537_0.548_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 59198960 bytes
k16_0.899_0.537_0.537_0.548_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 52892096 bytes
k16_0.899_0.537_0.537_0.548_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 46529648 bytes
k16_0.899_0.537_0.537_0.548_c862-r8_c4.tns,c size: (8 x 4), 264 bytes
k16_0.899_0.537_0.537_0.548_c862-r8_c8.tns,c size: (8 x 8), 520 bytes
k16_0.899_0.537_0.537_0.548_c862-r8_c16.tns,B size: (8192 x 4096 x 8 x 16), 72834320 bytes
k16_0.899_0.537_0.537_0.548_c862-r8_c32.tns,B size: (8192 x 2048 x 8 x 32), 71414680 bytes
k16_0.899_0.537_0.537_0.548_c862-r8_c64.tns,B size: (8192 x 1024 x 8 x 64), 69090336 bytes
k16_0.899_0.537_0.537_0.548_c862-r8_c128.tns,B size: (8192 x 512 x 8 x 128), 65615856 bytes
k16_0.899_0.537_0.537_0.548_c862-r8_c256.tns,B size: (8192 x 256 x 8 x 256), 60999760 bytes
k16_0.899_0.537_0.537_0.548_c862-r8_c512.tns,B size: (8192 x 128 x 8 x 512), 55577224 bytes
k16_0.899_0.537_0.537_0.548_c862-r8_c1024.tns,B size: (8192 x 64 x 8 x 1024), 49925488 bytes
k16_0.899_0.537_0.537_0.548_c862-r8_c2048.tns,B size: (8192 x 32 x 8 x 2048), 44577664 bytes
k16_0.899_0.537_0.537_0.548_c862-r16_c4.tns,c size: (16 x 4), 520 bytes
k16_0.899_0.537_0.537_0.548_c862-r16_c8.tns,c size: (16 x 8), 1032 bytes
k16_0.899_0.537_0.537_0.548_c862-r16_c16.tns,c size: (16 x 16), 2056 bytes
k16_0.899_0.537_0.537_0.548_c862-r16_c32.tns,B size: (4096 x 2048 x 16 x 32), 69387360 bytes
k16_0.899_0.537_0.537_0.548_c862-r16_c64.tns,B size: (4096 x 1024 x 16 x 64), 66223368 bytes
k16_0.899_0.537_0.537_0.548_c862-r16_c128.tns,B size: (4096 x 512 x 16 x 128), 62109168 bytes
k16_0.899_0.537_0.537_0.548_c862-r16_c256.tns,B size: (4096 x 256 x 16 x 256), 57431656 bytes
k16_0.899_0.537_0.537_0.548_c862-r16_c512.tns,B size: (4096 x 128 x 16 x 512), 52657528 bytes
k16_0.899_0.537_0.537_0.548_c862-r16_c1024.tns,B size: (4096 x 64 x 16 x 1024), 48010784 bytes
k16_0.899_0.537_0.537_0.548_c862-r16_c2048.tns,B size: (4096 x 32 x 16 x 2048), 43513080 bytes
k16_0.899_0.537_0.537_0.548_c862-r32_c4.tns,c size: (32 x 4), 1032 bytes
k16_0.899_0.537_0.537_0.548_c862-r32_c8.tns,c size: (32 x 8), 2056 bytes
k16_0.899_0.537_0.537_0.548_c862-r32_c16.tns,c size: (32 x 16), 4104 bytes
k16_0.899_0.537_0.537_0.548_c862-r32_c32.tns,c size: (32 x 32), 8200 bytes
k16_0.899_0.537_0.537_0.548_c862-r32_c64.tns,B size: (2048 x 1024 x 32 x 64), 62739504 bytes
k16_0.899_0.537_0.537_0.548_c862-r32_c128.tns,B size: (2048 x 512 x 32 x 128), 58572856 bytes
k16_0.899_0.537_0.537_0.548_c862-r32_c256.tns,B size: (2048 x 256 x 32 x 256), 54543832 bytes
k16_0.899_0.537_0.537_0.548_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 50765344 bytes
k16_0.899_0.537_0.537_0.548_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 46962728 bytes
k16_0.899_0.537_0.537_0.548_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 42972816 bytes
k16_0.899_0.537_0.537_0.548_c862-r64_c4.tns,c size: (64 x 4), 2056 bytes
k16_0.899_0.537_0.537_0.548_c862-r64_c8.tns,c size: (64 x 8), 4104 bytes
k16_0.899_0.537_0.537_0.548_c862-r64_c16.tns,c size: (64 x 16), 8200 bytes
k16_0.899_0.537_0.537_0.548_c862-r64_c32.tns,c size: (64 x 32), 16392 bytes
k16_0.899_0.537_0.537_0.548_c862-r64_c64.tns,c size: (64 x 64), 32776 bytes
k16_0.899_0.537_0.537_0.548_c862-r64_c128.tns,B size: (1024 x 512 x 64 x 128), 55707800 bytes
k16_0.899_0.537_0.537_0.548_c862-r64_c256.tns,B size: (1024 x 256 x 64 x 256), 52665304 bytes
k16_0.899_0.537_0.537_0.548_c862-r64_c512.tns,B size: (1024 x 128 x 64 x 512), 49726448 bytes
k16_0.899_0.537_0.537_0.548_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 46430592 bytes
k16_0.899_0.537_0.537_0.548_c862-r64_c2048.tns,B size: (1024 x 32 x 64 x 2048), 42702480 bytes
k16_0.899_0.537_0.537_0.548_c862-r128_c4.tns,c size: (128 x 4), 4104 bytes
k16_0.899_0.537_0.537_0.548_c862-r128_c8.tns,c size: (128 x 8), 8200 bytes
k16_0.899_0.537_0.537_0.548_c862-r128_c16.tns,c size: (128 x 16), 16392 bytes
k16_0.899_0.537_0.537_0.548_c862-r128_c32.tns,c size: (128 x 32), 32776 bytes
k16_0.899_0.537_0.537_0.548_c862-r128_c64.tns,c size: (128 x 64), 65544 bytes
k16_0.899_0.537_0.537_0.548_c862-r128_c128.tns,c size: (128 x 128), 131080 bytes
k16_0.899_0.537_0.537_0.548_c862-r128_c256.tns,B size: (512 x 256 x 128 x 256), 51631144 bytes
